age,Dage
1.878,
,
0.3534,
,
,
0.7668,
,
,
0.2932,
,
,
1.411,
2.14,
,
0.2738,
1.046,
,
,
,
,
1.12,
0.1821,
2.068,
,
,
,
0.7694,
,
,
,
,
0.1784,
,
0.1207,
0.3494,
0.2253,
1.27,
,
1.024,
,
0.5794,
,
1.116,
,
0.07625,
,
,
0.04702,
0.2333,
0.1081,
0.1585,
,
,
,
2.243,
,
0.2665,
0.06355,
0.9739,
1.584,
0.0035,0.0001
,
0.7529,
1.231,
0.833,
,
0.3781,
0.0021,0.0002
,
0.0575,
0.0156,
0.1944,
0.1126,
,
,
,
3.77,
0.1955,
,
,
,
3.066,
2.694,
,
1.017,
,
1.24,
1.65,
,
2.21,
,
,
,
,
,
0.03986,
0.2443,
,
,
,
,
0.0,
,
,
0.846,
1.533,
0.1245,
,
,
,
0.8261,
,
,
,
0.4992,
,
1.157,
,
1.233,
0.2039,
0.9678,
1.619,
0.2661,
0.3578,
0.4034,
,
0.0044,0.0007
,
0.5813,
,
,
,
0.3005,
1.16,
,
0.05479,
,
0.2362,
0.4362,
,
1.538,
0.6144,
,
0.06291,
,
0.02537,
0.2227,
,
0.8479,
,
,
,
,
,
,
2.742,
,
2.54,
,
,
,
0.09794,
,
1.049,
,
,
,
0.03947,
1.651,
,
,
0.504,
0.1818,
,
,
,
0.0001,
2.688,
0.306,
,
1.856,
,
0.3567,
,
,
2.004,
0.8356,
0.24,
,
0.8639,
,
0.0004,0.0003
0.1533,
,
0.8244,
,
,
0.6805,
0.1313,
,
0.0001,
0.06487,
,
0.1993,
0.6259,
0.555,
,
0.5869,
0.6856,
,
0.3864,
0.3245,
,
1.076,
,
0.298,
,
0.05772,
0.1184,
2.478,
0.4143,
,
0.0083,0.0004
,
,
3.537,
,
,
0.0,
1.08,
,
0.0,
0.1315,
1.261,
,
1.324,
1.461,
0.1666,
0.0141,
0.0209,
,
0.09843,
0.0,
,
,
2.922,
0.04613,
1.247,
0.7987,
0.2072,
,
0.09429,
0.8644,
0.2312,
0.2053,
,
1.091,
0.1576,
,
,
,
1.015,
,
,
2.858,
1.94,
0.3999,
,
0.71,
,
1.05,
0.8861,
0.6492,
,
0.7039,
,
,
0.2976,
0.3231,
,
,
,
,
2.886,
0.0,
,
,
,
0.6834,
,
0.0,
0.004,0.0007
,
,
,
,
0.2684,
,
,
0.0,
,
1.01,
,
,
,
0.4479,
0.2885,
1.991,
,
,
0.1009,
0.2033,
0.5839,
,
0.965,
,
,
,
0.9401,
,
,
0.148,
,
0.2508,
1.143,
,
0.8237,
0.0052,0.0001
,
,
2.813,
,
0.1133,
,
,
,
,
,
0.09491,
3.022,
0.2318,
0.2862,
,
,
,
0.3392,
,
0.8596,
,
,
,
0.2342,
,
0.02695,
0.9077,
,
,
0.4357,
,
0.2223,
0.07249,
,
,
0.7339,
0.459,
,
0.5967,
0.903,
3.212,
,
1.012,
1.48,
,
1.164,
,
1.198,
,
,
,
,
2.185,
,
,
1.748,
0.1638,
,
0.005,0.0005
0.127,
,
,
0.04989,
1.2,
0.9919,
,
0.1824,
,
0.126,
1.887,
0.1816,
0.0072,0.0006
,
1.47,
0.08743,
,
0.519,
1.086,
0.505,
1.519,
0.5796,
2.223,
1.104,
0.7232,
1.216,
,
,
,
,
4.83,
0.71,
1.177,
,
,
0.3193,
1.21,
,
0.3202,
0.1418,
3.17,
0.1973,
0.6067,
,
0.7854,
,
0.5769,
1.789,
,
0.03007,
,
0.1186,
0.2857,
0.08874,
0.9413,
,
,
,
,
0.07422,
0.7676,
0.7443,
0.5417,
,
,
,
,
,
,
0.0012,0.0006
0.3872,
,
0.4411,
1.91,
,
1.383,
,
0.08584,
0.02494,
1.67,
,
,
1.895,
0.05727,
0.0159,
0.1389,
,
,
1.415,
1.281,
,
2.816,
0.0036,0.0002
1.033,
0.2051,
,
0.393,
,
,
3.32,
,
0.1104,
0.3713,
0.09607,
0.0074,0.0002
,
,
,
1.506,
,
,
,
1.234,
0.8785,
0.7574,
1.86,
1.4125,
,
0.3182,
,
,
,
0.01057,
0.5378,
0.0,
,
0.5175,
0.08116,
,
1.507,
,
,
,
,
,
0.07716,
1.702,
,
2.63,
0.0455,
,
0.07203,
2.69,
0.883,
0.0112,0.0056
0.429,
,
,
0.311,
0.7508,
,
,
,
,
1.008,
,
0.3713,
,
,
,
,
1.278,
1.202,
,
,
0.1421,
,
3.95,
,
0.1487,
,
0.0001,
0.6756,
,
,
,
0.8677,
,
0.2397,
0.4585,
,
,
,
,
2.15,
,
,
0.2936,
1.014,
0.4269,
,
0.2468,
0.197,
,
,
,
0.003,0.0006
0.04776,
,
0.08252,
1.07,
0.2351,
,
,
,
0.1423,
0.05569,
,
0.1531,
1.03,
0.887,
,
0.113,
,
2.32,
,
0.0068,0.0002
,
4.59,
,
7.08,
0.1044,
1.106,
,
,
1.44,
0.6796,
0.2703,
,
0.2086,
0.3407,
0.1375,
1.405,
0.6469,
,
0.4169,
,
3.461,
,
1.293,
,
3.095,
0.7154,
,
,
0.7935,
,
0.459,
3.4,
,
0.1625,
0.1807,
,
,
,
0.03271,
0.0446,
,
,
,
0.8987,
,
,
,
2.93,
2.65,
1.149,
0.6318,
0.07829,
1.62,
0.381,
2.53,
0.07404,
0.6614,
,
,
0.1239,
0.9356,
0.1063,
,
0.9368,
0.3947,
,
1.327,
0.2356,
,
,
,
,
,
4.51,
0.1311,
2.665,
1.3,
,
1.56,
,
,
1.074,
0.03004,
1.067,
,
,
,
1.204,
,
0.0,
0.2814,
,
0.6236,
,
0.8562,
0.1155,
,
1.074,
0.0016,0.0009
,
0.92,
1.391,
1.82,
,
0.9219,
0.1065,
3.38,
0.08298,
0.1012,
0.1201,
,
0.419,
0.08912,
0.1227,
,
0.5621,
0.6308,
0.2155,
,
,
,
,
0.8822,
,
0.0,
,
0.359,
3.209,
,
,
,
4.3,
0.5855,
0.4578,
0.03876,
,
1.081,
,
0.7876,
0.6317,
1.186,
,
0.0085,0.0002
1.104,
0.03779,
0.1238,
0.2846,
,
,
,
,
0.4736,
1.297,
,
0.0089,0.0002
0.5991,
,
0.0001,
,
0.4726,
,
,
0.6198,
1.127,
,
,
0.3314,
,
0.5668,
,
,
3.577,
,
,
,
,
0.1465,
,
,
0.03774,
1.01,
0.1629,
,
0.1875,
,
1.042,
,
,
,
,
1.181,
,
,
0.1569,
0.5521,
,
,
,
0.003,0.0003
0.5294,
,
,
,
,
0.3381,
0.8296,
,
,
,
,
,
0.7822,
1.563,
,
0.1191,
,
,
,
0.393,
0.1222,
0.1437,
,
1.94,
0.0016,0.0006
,
,
,
0.574,
,
,
,
,
0.6926,
0.02379,
1.426,
0.83,
,
0.1203,
0.4309,
,
0.0,
,
3.201,
0.9925,
0.7937,
,
,
,
0.1733,
,
,
0.09168,
0.6963,
0.4047,
0.5511,
0.09055,
0.7504,
,
1.064,
,
,
,
0.06916,
1.994,
,
0.0,
,
0.0072,0.0006
,
,
,
,
,
,
0.0001,
0.1792,
0.7102,
,
0.5784,
,
,
0.4089,
,
0.4758,
0.4068,
,
,
0.7892,
,
0.4725,
0.137,
0.8421,
,
3.17,
0.0042,0.0004
,
,
,
0.1144,
,
0.1552,
,
0.5166,
,
,
,
0.3138,
0.02783,
1.02,
,
0.1421,
,
0.951,
,
0.7525,
1.364,
,
,
0.4048,
0.324,
,
,
,
,
,
1.058,
1.169,
0.1655,
,
0.98,
0.198,
,
0.1272,
,
0.7158,
0.02852,
0.04962,
1.26,
,
0.107,
,
,
,
,
0.0081,0.0002
0.0926,
0.37,0.03
,
0.0079,0.0004
0.5076,
,
,
0.3417,
0.0,
0.0015,0.0002
0.1844,
,
1.13,
,
,
,
,
,
0.2282,
0.0009,0.0008
,
,
1.523,
0.612,
1.349,
3.298,
,
,
,
0.4596,
0.04751,
0.1257,
0.2316,
0.503,
0.3862,
,
,
0.02476,
0.3027,
,
,
0.163,
,
0.3991,
1.237,
,
,
1.52,
0.9936,
0.0078,0.0003
0.4055,
,
3.014,
1.191,
1.784,
1.147,
1.483,
,
,
1.303,
,
,
,
0.1719,
,
0.4233,
0.071,
,
0.08318,
,
0.4712,
,
,
,
0.2244,
0.2773,
,
0.09517,
0.1334,
,
0.0056,0.0003
0.0059,0.0001
,
,
,
,
0.5438,
,
0.2269,
0.06354,
0.2681,
,
,
,
0.2013,
,
0.2745,
,
0.213,
0.0047,0.0003
0.06583,
,
0.954,
,
,
1.45,
1.0,
0.4506,
1.061,
1.803,
,
,
,
0.8741,
0.763,
,
0.009748,
,
,
0.1484,
1.88,
,
0.0,
0.1001,
,
0.2053,
0.3293,
0.5481,
0.7833,
1.917,
,
,
0.1573,
,
2.61,
,
1.13,
2.83,
,
,
4.33,
,
1.099,
,
0.1634,
1.025,
,
0.06405,
,
,
1.313,
0.0154,
0.1183,
,
,
0.3433,
2.075,
1.202,
0.3419,
,
2.277,
,
,
1.566,
4.14,
,
,
0.866,
0.4833,
0.4123,
0.7943,
,
1.56,
,
1.619,
0.851,
,
0.9546,
,
0.1578,
,
0.947,
,
1.176,
0.3241,
0.2247,
,
,
0.6136,
,
0.811,
,
,
1.571,
0.7197,
,
0.4092,
,
,
0.05985,
,
,
,
0.2292,
2.095,
,
0.1156,
1.345,
,
0.3664,
0.06098,
0.9403,
,
,
,
0.581,
,
,
,
0.2894,
,
,
,
,
0.0018,0.0002
,
0.7663,
0.0361,
0.0062,0.001
0.0009,0.0004
,
,
0.0,
,
,
,
,
1.2589,
,
0.5213,
0.05946,
,
,
1.249,
,
,
0.06969,
1.316,
0.0,
0.0001,
2.86,
1.246,
,
,
,
4.028,
0.04127,
1.923,
0.8345,
1.195,
,
,
0.0163,
,
0.8042,
1.279,
,
,
,
,
0.08,
0.3967,
,
3.02,
0.7226,
0.2277,
,
,
0.152,
,
,
0.08382,
,
,
1.543,
0.3733,
0.08337,
0.6428,
,
0.5547,
0.1853,
0.584,
0.08045,
0.6313,
,
0.8796,
,
,
0.4311,
0.05248,
,
3.64,
,
0.2083,
0.1619,
0.0078,0.0002
0.1101,
,
,
,
,
,
0.4398,
,
,
1.447,
,
,
0.5866,
,
0.07229,
3.49,
,
0.2305,
,
,
3.471,
0.0701,
,
,
,
0.1714,
,
3.089,
0.4192,
0.2846,
2.193,
,
,
,
,
,
,
1.862,
0.2545,
0.005,0.0001
2.14,
0.0001,
,
,
0.302,
,
,
0.2582,
1.053,
,
0.1224,
,
,
,
,
0.679,
,
,
,
0.5854,
0.2814,
2.19,
0.2482,
0.2547,
,
,
,
0.1712,
0.8019,
,
0.04577,
1.921,
,
,
0.0071,0.0022
,
0.4678,
1.146,
3.211,
,
0.0,
1.297,
,
,
,
,
,
0.2068,
,
0.7279,
,
,
,
1.29,
,
0.5892,
,
0.9692,
,
,
0.3512,
0.4629,
,
0.0001,0.0001
,
1.89,
0.02497,
0.86,
,
,
,
,
1.222,
1.632,
,
,
,
,
2.96,
,
,
,
2.109,
2.601,
,
,
0.0001,
,
,
1.05,
0.1347,
,
1.772,
,
1.82,
0.0001,
0.921,
,
,
,
0.981,
,
0.5224,
,
0.8098,
1.325,
,
,
0.8207,
0.7312,
3.563,
,
0.07019,
0.4402,
,
0.06194,
3.755,
0.3267,
,
,
,
0.482,
0.1359,
,
0.0,
,
,
,
,
,
,
,
,
,
,
,
0.9807,
1.08,
,
2.227,
,
,
0.327,
,
0.1446,
0.1383,
,
0.2175,
0.654,
0.1939,
0.9296,
0.1642,
0.8151,
1.604,
0.04301,
,
,
,
0.5105,
0.5111,
1.149,
,
0.9647,
1.077,
,
,
,
0.1509,
2.553,
0.05982,
,
,
3.37,
,
2.0,
,
,
0.9516,
,
,
0.5438,
0.07469,
,
0.2845,
0.09829,
,
,
,
1.722,
,
1.591,
,
2.204,
,
0.586,
,
0.7348,
,
1.699,
,
,
,
,
,
3.109,
,
0.2414,
0.02917,
,
0.5513,
,
1.038,
0.1783,
0.8554,
1.176,
,
0.7663,
,
,
,
,
,
1.22,
0.0576,
0.9826,
,
,
2.116,
0.3671,
0.3316,
0.6292,
0.1672,
,
0.5951,
,
,
0.02639,
,
2.1,
0.0041,0.0002
0.2111,
,
,
,
,
0.0017,0.0003
,
1.667,
0.3246,
0.7522,
4.08,
,
,
0.008751,
,
,
,
0.5189,
,
1.221,
0.4262,
,
,
0.7621,
0.8232,
,
,
0.0012,0.0007
0.3043,
,
,
0.342,
,
,
,
0.0022,0.0012
0.272,
,
0.09916,
,
0.6892,
,
,
0.5361,
0.1558,
,
,
,
0.7026,
,
,
,
,
0.05918,
0.08776,
0.1032,
,
,
,
,
,
,
0.2078,
,
0.4143,
1.2,
0.8132,
2.92,
0.4911,
,
,
0.904,
,
0.2273,
1.101,
,
,
,
0.0,
0.0968,
,
,
0.5963,
,
,
,
0.2636,
1.33,
,
0.1206,
,
,
2.49,
,
,
0.6911,
,
2.843,
,
0.5118,
,
,
0.5766,
0.06922,
0.3575,
,
,
0.0479,
,
,
0.07179,
,
,
,
,
1.057,
0.05873,
3.278,
0.4155,
0.4432,
,
,
,
0.2734,
0.001,0.0003
0.6929,
1.373,
0.712,
0.03145,
0.01923,
0.2836,
0.93,
,
0.0026,0.0002
,
1.51,
,
,
,
0.3764,
,
,
,
,
1.614,
,
0.1195,
,
0.9126,
0.2384,
,
2.33,
,
0.363,0.153
4.116,
0.4216,
,
1.262,
,
,
0.1597,
0.1146,
1.425,
,
0.9585,
,
,
0.03394,
1.257,
,
0.6924,
,
0.0,
1.824,
,
,
0.1946,
,
0.8137,
,
0.09444,
0.2119,
0.7767,
,
,
0.1199,
,
,
,
0.0,
0.01526,
,
,
,
0.4816,
0.6344,
0.6866,
0.3953,
,
,
0.3825,
0.05477,
0.7566,
,
1.698,
0.06295,
,
0.645,
,
6.34,
,
,
,
,
,
,
2.59,
0.0391,
1.234,
,
,
,
0.068,
1.168,
,
0.126,
0.9126,
,
,
0.1466,
,
0.07663,
,
2.19,
1.454,
0.6168,
,
0.06576,
,
,
0.04759,
0.1321,
2.15,
,
1.371,
,
,
,
,
0.9085,
,
0.005,0.0003
1.324,
,
,
,
0.3875,
0.08535,
0.2702,
0.09188,
0.0009,0.0005
,
1.46,
,
1.02,
,
0.1799,
,
1.185,
,
,
,
,
,
,
2.12,
0.9413,
0.02036,
3.317,
0.1117,
0.6573,
0.206,
0.1695,
0.0012,0.0007
0.01,
1.39,
,
,
1.759,
,
,
0.06561,
0.3366,
1.408,
0.5698,
0.4581,
0.3428,
0.03401,
,
0.2655,
0.04816,
0.2549,
,
,
,
0.04931,
1.029,
0.5765,
,
0.6451,
0.8494,
0.1618,
2.78,
1.624,
,
0.1681,
0.3841,
0.1398,
0.07401,
,
0.8016,
,
1.96,
,
,
0.5835,
0.901,
,
,
,
0.0079,0.0002
0.5054,
1.03,
,
0.1329,
0.178,
,
0.0019,0.0001
,
,
0.1405,
,
,
,
,
,
,
2.863,
,
,
,
0.9801,
1.76,
0.0039,0.0002
,
,
,
0.741,
,
,
,
0.4169,
0.1601,
,
0.9702,
,
0.8093,
0.0041,0.0008
0.265,
,
0.5409,
0.04407,
0.8493,
,
,
1.48,
0.8117,
0.07281,
0.8004,
,
,
,
1.165,
0.0001,
0.9192,
0.0001,
0.1685,
2.52,
0.4222,
,
0.4812,
0.1443,
,
1.499,
,
,
,
2.029,
0.1097,
,
,
0.0685,
0.6929,
0.8315,
0.9827,
0.1553,
1.977,
2.238,
0.14,
,
0.0009,0.0004
,
0.0076,0.0003
,
0.7881,
,
0.382,
0.03248,
1.789,
1.386,
0.2093,
1.06,
0.3915,
0.0052,0.0002
0.3698,
0.06864,
,
1.704,
2.41,
1.333,
,
0.468,
0.5972,
0.2229,
1.044,
,
,
1.277,
0.7034,
1.049,
2.13,
1.91,
0.01231,
,
,
0.0,
,
0.8772,
0.7375,
0.2195,
1.466,
,
0.6603,
,
,
,
0.03372,
,
,
0.6058,
,
3.31,
,
2.06,
,
,
0.89,
0.1195,
,
1.081,
0.8136,
,
,
0.4639,
,
1.43,
0.0048,0.0011
,
0.7988,
,
0.0,
,
,
,
,
0.03248,
1.363,
0.0617,0.016
,
,
0.1901,
,
,
,
,
,
0.3114,
,
0.05055,
,
2.55,
,
,
1.2,
,
0.09905,
,
,
,
0.009855,
1.004,
2.58,
,
,
3.046,
1.224,
,
,
,
0.2016,
,
,
,
1.564,
0.855,
,
,
,
1.49,
0.2778,
,
0.531,
,
,
0.0862,
1.41,
,
0.06,
0.4003,
,
,
0.07657,
,
,
0.7805,
0.0056,0.0004
0.8166,
,
,
,
3.793,
0.0027,0.0012
,
0.9405,
0.3746,
0.5577,
0.147,
0.09212,
0.1938,
0.1028,
,
,
,
,
,
,
1.097,
,
0.5012,
,
,
,
0.1905,
,
,
0.06771,
,
,
,
0.07444,
0.06944,
,
0.9517,
0.0105,0.0043
,
0.0,
0.1725,
0.2071,
,
,
1.091,
1.62,
0.1769,
0.2079,
0.06144,
0.6658,
,
0.4817,
0.0055,0.0001
,
0.1259,
0.9803,
,
1.061,
0.2233,
0.6636,
0.0039,0.0002
1.05,
,
,
0.08071,
0.7274,
0.214,
,
0.0081,0.0002
,
,
,
0.761,
0.0006,0.0005
0.2064,
,
0.6733,
,
,
0.2694,
,
,
1.915,
1.88,
0.05224,
,
0.04668,
0.07906,
,
,
1.07,
2.88,
0.4791,
,
0.1632,
0.9485,
,
,
0.0008,0.0005
0.742,
,
,
,
,
,
0.4306,
,
,
0.3063,
0.9777,
0.001,0.0003
,
0.128,
,
,
,
0.5404,
,
0.5897,
2.64,
,
,
1.679,
4.345,
,
0.4076,
,
,
,
0.187,
0.4236,
,
0.06911,
2.97,
0.2334,
0.0,
,
0.894,
0.8713,
,
1.14,
0.7433,
,
,
,
2.525,
1.219,
0.1378,
0.1697,
3.06,
,
,
0.6688,
,
0.1076,
1.495,
0.5092,
0.01293,
,
,
,
1.796,
,
0.18,
0.0001,
1.093,
1.158,
1.54,
,
,
,
0.2915,
0.1202,
1.43,
,
0.1661,
0.0389,
,
,
0.9992,
0.3493,
,
0.2417,
,
1.416,
,
0.3492,
0.02179,
,
0.5452,
,
2.515,
,
,
,
0.371,
,
,
,
,
0.5497,
,
,
,
0.1415,
,
0.0059,0.0001
,
0.1649,
,
0.2501,
,
,
0.1227,
,
,
,
0.1545,
1.184,
,
0.9119,
3.33,
,
,
,
0.6652,
1.134,
3.23,
,
0.4193,
0.06214,
0.4394,
,
,
0.08207,
,
,
,
0.3678,
,
1.13,
0.2155,
0.9777,
0.1708,
1.61,
,
0.1632,
,
,
0.1351,
0.8869,
1.164,
0.5527,
,
,
,
0.7335,
0.8698,
,
,
0.1126,
,
0.6107,
,
0.7568,
0.2155,
0.5508,
0.9456,
,
,
,
0.2142,
,
0.0,
,
,
,
0.2805,
,
0.2395,
0.4916,
,
,
0.3772,
0.07621,
0.1099,
1.017,
,
,
,
1.542,
,
,
0.02955,
0.09378,
0.2097,
1.63,
0.5192,
0.388,
,
0.703,
,
0.0052,0.0006
1.359,
1.14,
1.415,
,
0.04627,
0.3007,
1.209,
2.637,
0.456,
,
0.0059,0.0001
0.1111,
1.057,
,
,
,
0.1211,
1.302,
,
1.296,
0.8902,
0.81,
0.879,
0.01351,
0.9583,
0.9723,
,
,
0.2566,
1.877,
,
,
2.742,
,
,
1.07,
,
,
1.134,
0.9445,
0.0063,0.0008
0.0017,0.0008
,
0.2586,
,
,
,
,
0.08454,
0.5873,
,
,
,
0.2945,
0.4996,
,
,
,
,
0.704,
,
0.1299,
,
1.225,
0.5427,
0.7157,
2.873,
1.08,
,
0.4201,
1.596,
0.611,
,
,
,
0.6868,
0.9865,
0.4032,
0.3264,
0.1182,
1.089,
1.308,
0.1674,
0.5036,
,
1.866,
,
0.2957,
0.1823,
,
0.0078,0.0029
,
,
,
,
0.07437,
0.1135,
0.885,
,
0.1451,
,
,
,
,
0.304,
2.575,
,
1.229,
0.0,
0.2774,
,
0.6666,
,
,
,
,
,
,
0.3875,
0.6947,
0.5013,
0.5252,
0.06054,
,
,
0.8631,
,
,
0.894,
0.06796,
0.02261,
,
0.4397,
,
,
,
2.67,
0.389,
0.06992,
,
,
1.716,
,
0.1109,
,
,
,
0.0,
,
,
1.34,
,
0.1483,
,
0.198,
,
,
0.2234,
,
1.599,
0.2626,
,
,
1.109,
,
0.09857,
1.028,
0.9524,
1.235,
1.018,
0.1041,
,
0.8836,
0.02219,
,
,
,
,
,
,
0.7727,
0.3731,
,
,
0.4206,
0.5933,
,
0.4084,
0.07491,
,
,
,
,
,
,
0.01027,
0.0032,0.0015
,
0.361,
1.034,
,
,
,
,
0.1736,
,
,
,
,
,
0.2863,
0.72,
,
0.06281,
,
0.0286,
,
0.4346,
0.3144,
,
0.07239,
0.686,
0.7227,
1.481,
,
0.09033,
0.1397,
0.3623,
0.0043,0.0004
,
0.7922,
2.115,
1.33,
1.998,
,
,
0.0044,0.0003
0.1557,
,
6.1,
0.6055,
,
1.353,
0.6266,
,
0.4347,
,
,
0.9695,
1.57,
0.0234,
0.1459,
2.17,
,
,
6.5,
1.626,
,
0.3027,
0.0,
0.0286,
0.1843,
0.2571,
,
,
,
,
0.0008,0.0006
,
,
,
,
,
0.1443,
0.6693,
1.691,
0.718,
,
,
1.423,
,
1.732,
0.1074,
,
,
1.963,
,
,
0.1013,
0.2379,
0.005,0.0017
0.59,
0.05542,
0.2531,
0.0038,0.0002
0.9253,
,
,
,
0.1698,
,
,
,
,
0.08318,
,
0.3153,
0.5124,
,
,
0.0,
0.0,
0.3098,
0.7339,
0.05497,
,
0.1158,
2.338,
,
,
,
0.03563,
,
0.1405,
0.1864,
0.5618,
,
,
0.8894,
0.807,
,
0.095,
,
1.124,
0.495,
0.3528,
,
,
,
,
0.0068,0.0006
0.08389,
0.05818,
,
0.141,
,
,
,
10.55,
,
0.0032,0.0003
,
0.2075,
,
0.1164,
0.1118,
0.2186,
3.73,
0.5795,
1.268,
,
,
1.495,
,
0.01789,
,
,
0.2405,
,
0.2636,
,
,
,
,
0.04977,
,
,
,
,
1.507,
0.8997,
,
,
0.3056,
,
0.2387,
,
0.5282,
,
,
0.5015,
0.8929,
,
,
,
,
,
0.6432,
,
0.4221,
,
,
0.0872,
,
,
0.1636,
,
0.9556,
,
,
1.076,
0.3153,
0.04571,
,
,
0.3695,
,
0.7208,
1.04,
0.1803,
0.8664,
0.1217,
0.01152,
0.0,
1.993,
1.132,
0.0076,0.0005
,
0.0059,0.0003
,
,
,
0.1515,
,
,
,
,
0.3055,
,
0.2778,
,
2.1,
0.05367,
0.2452,
1.61,
,
0.09437,
0.2427,
,
,
,
0.6449,
,
,
0.0,
,
,
0.0019,0.0004
,
0.1867,
5.14,
,
0.8,
,
2.247,
,
0.8323,
,
0.6161,
1.131,
,
1.251,
,
,
,
0.09096,
0.1519,
0.1161,
0.7475,
1.284,
,
0.5505,
1.22,
0.659,
,
,
0.0001,0.0001
0.0985,
,
0.1291,
0.8249,
,
0.7028,
,
0.1761,
4.389,
,
,
0.1801,
0.03649,
0.201,
2.288,
,
,
,
0.1188,
1.919,
2.865,
0.1708,
,
,
1.694,
0.1048,
0.2056,
,
,
,
0.223,
,
,
,
2.799,
,
,
0.2165,
0.1677,
,
,
0.71,
1.12,
0.05764,
0.1445,
0.1133,
,
0.1637,
2.071,
,
0.01805,
0.3141,
,
1.35,
,
,
0.8075,
,
,
0.2825,
,
,
0.7869,
,
,
1.259,
,
2.71,
,
,
0.2304,
,
,
0.7373,
,
,
,
1.005,
0.1059,
1.233,
0.1006,
0.1693,
0.6721,
0.08666,
0.811,
,
0.2051,
,
,
,
,
,
0.06547,
0.2787,
1.009,
0.03139,
,
,
,
0.5912,
0.6917,
,
0.3588,
0.02674,
1.488,
0.05854,
0.2181,
0.2351,
0.7334,
0.03582,
,
0.01706,
0.9248,
,
,
,
,
,
,
,
,
0.0,
0.38,
,
0.2675,
,
0.7634,
0.9567,
,
0.7358,
0.3365,
,
2.596,
,
2.02,
1.99,
0.0029,0.0002
0.1055,
,
0.426,
0.98,
0.9408,
0.316,
,
0.1803,
,
,
,
3.139,
0.7171,
,
,
,
,
0.03886,
0.91,
,
,
,
2.952,
,
0.7734,
0.5837,
,
,
0.875,0.102
1.764,
,
0.1449,
1.616,
0.2692,
,
,
,
0.829,
,
0.0038,0.0002
,
3.424,
1.224,
0.1571,
,
1.316,
,
,
0.4115,
,
,
,
1.379,
1.77,
0.4776,
0.1046,
0.318,
2.64,
0.5797,
,
,
0.5046,
,
2.021,
,
,
0.226,
0.708,
0.6324,
,
,
,
1.169,
2.659,
,
0.179,
0.3115,
1.547,
,
0.6423,
2.867,
0.1567,
,
0.1587,
,
,
0.09879,
,
,
,
,
,
,
,
,
,
,
0.0001,
,
0.4654,
,
0.0029,0.0003
,
0.09258,
0.3317,
,
,
0.06523,
0.8769,
,
,
0.6069,
,
,
,
1.16,
,
0.01957,
0.6334,
1.029,
0.88,
0.1025,
0.9855,
,
,
0.656,
,
,
,
0.4433,
,
,
0.1071,
,
,
,
,
1.4,
,
,
,
,
1.518,
,
,
,
,
0.0019,0.0002
,
,
,
0.1708,
0.1356,
0.1648,
0.08742,
0.0263,
,
,
0.3582,
,
2.96,
,
0.8702,
,
0.0017,0.0011
0.3697,
0.9572,
0.8743,
,
0.2485,
,
1.305,
1.324,
0.05699,
1.091,
0.8813,
3.249,
,
0.4267,
0.4665,
,
0.2086,
0.04675,
,
0.43,
,
,
,
,
0.4826,
0.955,
,
0.2656,
2.2,
,
,
,
,
0.9977,
,
,
,
0.2365,
0.1553,
,
,
1.133,
0.0027,0.0014
0.2026,
,
,
1.208,
,
,
0.115,
0.4262,
0.6134,
,
,
,
,
0.6804,
1.568,
,
,
0.1999,
,
,
0.3419,
,
0.3966,
,
3.728,
,
0.7998,
,
2.16,
,
0.8092,
0.01899,
,
,
0.0016,0.0002
0.4952,
,
1.562,
0.5373,
0.05561,
,
,
,
,
2.115,
,
,
,
0.54,
0.5176,
1.179,
0.4929,
1.086,
,
1.215,
1.69,
0.1216,
,
,
,
,
,
,
0.0038,0.0005
0.1751,
,
,
1.325,
2.56,
0.1834,
1.33,
,
,
0.7464,
,
,
,
,
,
0.1829,
0.9588,
,
1.22,
,
0.1356,
,
,
2.467,
0.391,
,
,
,
,
0.06956,
,
,
,
0.8751,
,
,
,
,
,
,
,
1.36,
,
0.4957,
0.1681,
3.0,
,
,
,
,
,
0.1344,
1.923,
,
0.08698,
0.0013,0.0008
0.6452,
0.3512,
0.0069,0.0003
0.7123,
1.441,
0.8685,
0.1898,
,
1.472,
0.2578,
0.1417,
0.8929,
0.9952,
2.318,
0.1202,
,
,
0.833,
,
,
,
,
,
,
1.038,
0.716,
,
,
,
,
1.162,
,
,
,
0.2088,
,
0.5623,
0.02227,
,
2.005,
0.3684,
0.5273,
,
1.04,
0.9959,
,
,
,
,
,
,
2.0,
,
,
0.1456,
,
0.7767,
0.1282,
,
,
,
0.5169,
0.129,
2.412,
0.1014,
0.2768,
,
1.054,
,
,
0.1064,
1.182,
2.18,
,
,
0.3744,
,
,
0.2558,
0.398,
,
1.451,
0.01828,
0.155,
,
,
0.0,
0.773,
,
,
,
0.0005,0.0003
,
,
,
,
,
,
,
,
,
,
,
0.205,
,
0.871,
0.1004,
1.893,
0.8689,
,
0.9106,
,
,
1.253,
,
,
,
,
0.2104,
,
0.5029,
1.029,
,
,
,
,
,
2.003,
,
,
,
,
0.7047,
0.3546,
2.143,
,
1.04,
,
,
,
,
,
0.1968,
0.0012,0.0008
,
,
,
,
,
,
0.1885,
,
,
,
3.14,
0.1078,
0.1234,
0.2454,
0.2339,
,
0.02949,
,
0.2797,
,
0.1575,
0.1119,
0.1704,
,
0.7384,
1.032,
0.0065,0.003
3.15,
,
1.362,
,
0.2753,
2.591,
